location,date,temperature,humidity,rain,wind_speed_mps,solar_radiation
"Andhra Pradesh, Guntur",1995,20,60,600,1.5,16
"Andhra Pradesh, Guntur",1995,28,65,700,3.0,22
"Andhra Pradesh, Guntur",1996,25,80,1200,2.0,18
"Andhra Pradesh, Guntur",1996,22,70,800,2.5,20
"Andhra Pradesh, Guntur",1996,20,60,600,1.5,16
"Andhra Pradesh, Guntur",1996,28,65,700,3.0,22
"Andhra Pradesh, Guntur",1997,25,80,1200,2.0,18
"Andhra Pradesh, Guntur",1997,22,70,800,2.5,20
"Andhra Pradesh, Guntur",1997,20,60,600,1.5,16
"Andhra Pradesh, Guntur",1997,28,65,700,3.0,22
"Andhra Pradesh, Guntur",1998,25,80,1200,2.0,18
"Andhra Pradesh, Guntur",1998,22,70,800,2.5,20
"Andhra Pradesh, Guntur",1998,20,60,600,1.5,16
"Andhra Pradesh, Guntur",1998,28,65,700,3.0,22
"Andhra Pradesh, Guntur",1999,25,80,1200,2.0,18
"Andhra Pradesh, Guntur",1999,22,70,800,2.5,20
"Andhra Pradesh, Guntur",1999,20,60,600,1.5,16
"Andhra Pradesh, Guntur",1999,28,65,700,3.0,22
"Andhra Pradesh, Guntur",2000,25,80,1200,2.0,18
"Andhra Pradesh, Guntur",2000,22,70,800,2.5,20
"Andhra Pradesh, Guntur",2000,20,60,600,1.5,16
"Andhra Pradesh, Guntur",2000,28,65,700,3.0,22
"Andhra Pradesh, Guntur",2001,25,80,1200,2.0,18
"Andhra Pradesh, Guntur",2001,22,70,800,2.5,20
"Andhra Pradesh, Guntur",2001,20,60,600,1.5,16
"Andhra Pradesh, Guntur",2001,28,65,700,3.0,22
"Andhra Pradesh, Guntur",2002,25,80,1200,2.0,18
"Andhra Pradesh, Guntur",2002,22,70,800,2.5,20
"Andhra Pradesh, Guntur",2002,20,60,600,1.5,16
"Andhra Pradesh, Guntur",2002,28,65,700,3.0,22
"Andhra Pradesh, Guntur",2003,25,80,1200,2.0,18
"Andhra Pradesh, Guntur",2003,22,70,800,2.5,20
"Andhra Pradesh, Guntur",2003,20,60,600,1.5,16
"Andhra Pradesh, Guntur",2003,28,65,700,3.0,22
"Andhra Pradesh, Guntur",2004,25,80,1200,2.0,18
"Andhra Pradesh, Guntur",2004,22,70,800,2.5,20
"Andhra Pradesh, Guntur",2004,20,60,600,1.5,16
"Andhra Pradesh, Guntur",2004,28,65,700,3.0,22
"Andhra Pradesh, Guntur",2005,25,80,1200,2.0,18
"Andhra Pradesh, Guntur",2005,22,70,800,2.5,20
"Andhra Pradesh, Guntur",2005,20,60,600,1.5,16
"Andhra Pradesh, Guntur",2005,28,65,700,3.0,22
"Andhra Pradesh, Guntur",2006,25,80,1200,2.0,18
"Andhra Pradesh, Guntur",2006,22,70,800,2.5,20
"Andhra Pradesh, Guntur",2006,20,60,600,1.5,16
"Andhra Pradesh, Guntur",2006,28,65,700,3.0,22
"Andhra Pradesh, Guntur",2007,25,80,1200,2.0,18
"Andhra Pradesh, Guntur",2007,22,70,800,2.5,20
"Andhra Pradesh, Guntur",2007,20,60,600,1.5,16
"Andhra Pradesh, Guntur",2007,28,65,700,3.0,22
"Andhra Pradesh, Guntur",2008,25,80,1200,2.0,18
"Andhra Pradesh, Guntur",2008,22,70,800,2.5,20
"Andhra Pradesh, Guntur",2008,20,60,600,1.5,16
"Andhra Pradesh, Guntur",2008,28,65,700,3.0,22
"Andhra Pradesh, Guntur",2009,25,80,1200,2.0,18
"Andhra Pradesh, Guntur",2009,22,70,800,2.5,20
"Andhra Pradesh, Guntur",2009,20,60,600,1.5,16
"Andhra Pradesh, Guntur",2009,28,65,700,3.0,22
"Andhra Pradesh, Guntur",2010,25,80,1200,2.0,18
"Andhra Pradesh, Guntur",2010,22,70,800,2.5,20
"Andhra Pradesh, Guntur",2010,20,60,600,1.5,16
"Andhra Pradesh, Guntur",2010,28,65,700,3.0,22
"Andhra Pradesh, Guntur",2011,25,80,1200,2.0,18
"Andhra Pradesh, Guntur",2011,22,70,800,2.5,20
"Andhra Pradesh, Guntur",2011,20,60,600,1.5,16
"Andhra Pradesh, Guntur",2011,28,65,700,3.0,22
"Andhra Pradesh, Guntur",2012,25,80,1200,2.0,18
"Andhra Pradesh, Guntur",2012,22,70,800,2.5,20
"Andhra Pradesh, Guntur",2012,20,60,600,1.5,16
"Andhra Pradesh, Guntur",2012,28,65,700,3.0,22
"Andhra Pradesh, Guntur",2013,25,80,1200,2.0,18
"Andhra Pradesh, Guntur",2013,22,70,800,2.5,20
"Andhra Pradesh, Guntur",2013,20,60,600,1.5,16
"Andhra Pradesh, Guntur",2013,28,65,700,3.0,22
"Andhra Pradesh, Guntur",2014,25,80,1200,2.0,18
"Andhra Pradesh, Guntur",2014,22,70,800,2.5,20
"Andhra Pradesh, Guntur",2014,20,60,600,1.5,16
"Andhra Pradesh, Guntur",2014,28,65,700,3.0,22
"Andhra Pradesh, Guntur",2015,25,80,1200,2.0,18
"Andhra Pradesh, Guntur",2015,22,70,800,2.5,20
"Andhra Pradesh, Guntur",2015,20,60,600,1.5,16
"Andhra Pradesh, Guntur",2015,28,65,700,3.0,22
"Andhra Pradesh, Guntur",2016,25,80,1200,2.0,18
"Andhra Pradesh, Guntur",2016,22,70,800,2.5,20
"Andhra Pradesh, Guntur",2016,20,60,600,1.5,16
"Andhra Pradesh, Guntur",2016,28,65,700,3.0,22
"Andhra Pradesh, Guntur",2017,25,80,1200,2.0,18
"Andhra Pradesh, Guntur",2017,22,70,800,2.5,20
"Andhra Pradesh, Guntur",2017,20,60,600,1.5,16
"Andhra Pradesh, Guntur",2017,28,65,700,3.0,22
"Andhra Pradesh, S.P.S. Nellore",1966,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",1966,22,70,800,2.5,20
"Andhra Pradesh, S.P.S. Nellore",1966,20,60,600,1.5,16
"Andhra Pradesh, S.P.S. Nellore",1966,28,65,700,3.0,22
"Andhra Pradesh, S.P.S. Nellore",1967,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",1967,22,70,800,2.5,20
"Andhra Pradesh, S.P.S. Nellore",1967,20,60,600,1.5,16
"Andhra Pradesh, S.P.S. Nellore",1967,28,65,700,3.0,22
"Andhra Pradesh, S.P.S. Nellore",1968,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",1968,22,70,800,2.5,20
"Andhra Pradesh, S.P.S. Nellore",1968,20,60,600,1.5,16
"Andhra Pradesh, S.P.S. Nellore",1968,28,65,700,3.0,22
"Andhra Pradesh, S.P.S. Nellore",1969,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",1969,28,65,700,3.0,22
"Andhra Pradesh, S.P.S. Nellore",1970,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",1970,22,70,800,2.5,20
"Andhra Pradesh, S.P.S. Nellore",1971,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",1971,22,70,800,2.5,20
"Andhra Pradesh, S.P.S. Nellore",1971,28,65,700,3.0,22
"Andhra Pradesh, S.P.S. Nellore",1972,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",1972,22,70,800,2.5,20
"Andhra Pradesh, S.P.S. Nellore",1972,28,65,700,3.0,22
"Andhra Pradesh, S.P.S. Nellore",1973,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",1973,22,70,800,2.5,20
"Andhra Pradesh, S.P.S. Nellore",1973,20,60,600,1.5,16
"Andhra Pradesh, S.P.S. Nellore",1973,28,65,700,3.0,22
"Andhra Pradesh, S.P.S. Nellore",1974,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",1974,22,70,800,2.5,20
"Andhra Pradesh, S.P.S. Nellore",1974,20,60,600,1.5,16
"Andhra Pradesh, S.P.S. Nellore",1974,28,65,700,3.0,22
"Andhra Pradesh, S.P.S. Nellore",1975,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",1975,22,70,800,2.5,20
"Andhra Pradesh, S.P.S. Nellore",1975,20,60,600,1.5,16
"Andhra Pradesh, S.P.S. Nellore",1975,28,65,700,3.0,22
"Andhra Pradesh, S.P.S. Nellore",1976,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",1976,22,70,800,2.5,20
"Andhra Pradesh, S.P.S. Nellore",1976,20,60,600,1.5,16
"Andhra Pradesh, S.P.S. Nellore",1976,28,65,700,3.0,22
"Andhra Pradesh, S.P.S. Nellore",1977,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",1977,22,70,800,2.5,20
"Andhra Pradesh, S.P.S. Nellore",1977,20,60,600,1.5,16
"Andhra Pradesh, S.P.S. Nellore",1977,28,65,700,3.0,22
"Andhra Pradesh, S.P.S. Nellore",1978,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",1978,22,70,800,2.5,20
"Andhra Pradesh, S.P.S. Nellore",1978,20,60,600,1.5,16
"Andhra Pradesh, S.P.S. Nellore",1978,28,65,700,3.0,22
"Andhra Pradesh, S.P.S. Nellore",1979,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",1979,22,70,800,2.5,20
"Andhra Pradesh, S.P.S. Nellore",1979,20,60,600,1.5,16
"Andhra Pradesh, S.P.S. Nellore",1979,28,65,700,3.0,22
"Andhra Pradesh, S.P.S. Nellore",1980,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",1980,22,70,800,2.5,20
"Andhra Pradesh, S.P.S. Nellore",1980,20,60,600,1.5,16
"Andhra Pradesh, S.P.S. Nellore",1980,28,65,700,3.0,22
"Andhra Pradesh, S.P.S. Nellore",1981,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",1981,22,70,800,2.5,20
"Andhra Pradesh, S.P.S. Nellore",1981,20,60,600,1.5,16
"Andhra Pradesh, S.P.S. Nellore",1981,28,65,700,3.0,22
"Andhra Pradesh, S.P.S. Nellore",1982,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",1982,22,70,800,2.5,20
"Andhra Pradesh, S.P.S. Nellore",1982,20,60,600,1.5,16
"Andhra Pradesh, S.P.S. Nellore",1982,28,65,700,3.0,22
"Andhra Pradesh, S.P.S. Nellore",1983,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",1983,22,70,800,2.5,20
"Andhra Pradesh, S.P.S. Nellore",1983,20,60,600,1.5,16
"Andhra Pradesh, S.P.S. Nellore",1983,28,65,700,3.0,22
"Andhra Pradesh, S.P.S. Nellore",1984,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",1984,22,70,800,2.5,20
"Andhra Pradesh, S.P.S. Nellore",1984,20,60,600,1.5,16
"Andhra Pradesh, S.P.S. Nellore",1984,28,65,700,3.0,22
"Andhra Pradesh, S.P.S. Nellore",1985,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",1985,20,60,600,1.5,16
"Andhra Pradesh, S.P.S. Nellore",1985,28,65,700,3.0,22
"Andhra Pradesh, S.P.S. Nellore",1986,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",1986,22,70,800,2.5,20
"Andhra Pradesh, S.P.S. Nellore",1986,20,60,600,1.5,16
"Andhra Pradesh, S.P.S. Nellore",1986,28,65,700,3.0,22
"Andhra Pradesh, S.P.S. Nellore",1987,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",1987,22,70,800,2.5,20
"Andhra Pradesh, S.P.S. Nellore",1987,28,65,700,3.0,22
"Andhra Pradesh, S.P.S. Nellore",1988,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",1988,22,70,800,2.5,20
"Andhra Pradesh, S.P.S. Nellore",1988,20,60,600,1.5,16
"Andhra Pradesh, S.P.S. Nellore",1988,28,65,700,3.0,22
"Andhra Pradesh, S.P.S. Nellore",1989,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",1989,22,70,800,2.5,20
"Andhra Pradesh, S.P.S. Nellore",1989,20,60,600,1.5,16
"Andhra Pradesh, S.P.S. Nellore",1989,28,65,700,3.0,22
"Andhra Pradesh, S.P.S. Nellore",1990,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",1990,22,70,800,2.5,20
"Andhra Pradesh, S.P.S. Nellore",1990,20,60,600,1.5,16
"Andhra Pradesh, S.P.S. Nellore",1990,28,65,700,3.0,22
"Andhra Pradesh, S.P.S. Nellore",1991,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",1991,22,70,800,2.5,20
"Andhra Pradesh, S.P.S. Nellore",1991,20,60,600,1.5,16
"Andhra Pradesh, S.P.S. Nellore",1991,28,65,700,3.0,22
"Andhra Pradesh, S.P.S. Nellore",1992,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",1992,22,70,800,2.5,20
"Andhra Pradesh, S.P.S. Nellore",1992,20,60,600,1.5,16
"Andhra Pradesh, S.P.S. Nellore",1992,28,65,700,3.0,22
"Andhra Pradesh, S.P.S. Nellore",1993,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",1993,22,70,800,2.5,20
"Andhra Pradesh, S.P.S. Nellore",1993,20,60,600,1.5,16
"Andhra Pradesh, S.P.S. Nellore",1993,28,65,700,3.0,22
"Andhra Pradesh, S.P.S. Nellore",1994,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",1994,22,70,800,2.5,20
"Andhra Pradesh, S.P.S. Nellore",1994,20,60,600,1.5,16
"Andhra Pradesh, S.P.S. Nellore",1994,28,65,700,3.0,22
"Andhra Pradesh, S.P.S. Nellore",1995,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",1995,22,70,800,2.5,20
"Andhra Pradesh, S.P.S. Nellore",1995,20,60,600,1.5,16
"Andhra Pradesh, S.P.S. Nellore",1995,28,65,700,3.0,22
"Andhra Pradesh, S.P.S. Nellore",1996,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",1996,22,70,800,2.5,20
"Andhra Pradesh, S.P.S. Nellore",1996,20,60,600,1.5,16
"Andhra Pradesh, S.P.S. Nellore",1996,28,65,700,3.0,22
"Andhra Pradesh, S.P.S. Nellore",1997,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",1997,22,70,800,2.5,20
"Andhra Pradesh, S.P.S. Nellore",1997,20,60,600,1.5,16
"Andhra Pradesh, S.P.S. Nellore",1997,28,65,700,3.0,22
"Andhra Pradesh, S.P.S. Nellore",1998,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",1998,22,70,800,2.5,20
"Andhra Pradesh, S.P.S. Nellore",1998,20,60,600,1.5,16
"Andhra Pradesh, S.P.S. Nellore",1998,28,65,700,3.0,22
"Andhra Pradesh, S.P.S. Nellore",1999,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",1999,22,70,800,2.5,20
"Andhra Pradesh, S.P.S. Nellore",1999,20,60,600,1.5,16
"Andhra Pradesh, S.P.S. Nellore",1999,28,65,700,3.0,22
"Andhra Pradesh, S.P.S. Nellore",2000,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",2000,22,70,800,2.5,20
"Andhra Pradesh, S.P.S. Nellore",2000,20,60,600,1.5,16
"Andhra Pradesh, S.P.S. Nellore",2000,28,65,700,3.0,22
"Andhra Pradesh, S.P.S. Nellore",2001,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",2001,22,70,800,2.5,20
"Andhra Pradesh, S.P.S. Nellore",2001,20,60,600,1.5,16
"Andhra Pradesh, S.P.S. Nellore",2001,28,65,700,3.0,22
"Andhra Pradesh, S.P.S. Nellore",2002,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",2002,22,70,800,2.5,20
"Andhra Pradesh, S.P.S. Nellore",2002,20,60,600,1.5,16
"Andhra Pradesh, S.P.S. Nellore",2002,28,65,700,3.0,22
"Andhra Pradesh, S.P.S. Nellore",2003,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",2003,22,70,800,2.5,20
"Andhra Pradesh, S.P.S. Nellore",2003,20,60,600,1.5,16
"Andhra Pradesh, S.P.S. Nellore",2003,28,65,700,3.0,22
"Andhra Pradesh, S.P.S. Nellore",2004,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",2004,22,70,800,2.5,20
"Andhra Pradesh, S.P.S. Nellore",2004,20,60,600,1.5,16
"Andhra Pradesh, S.P.S. Nellore",2004,28,65,700,3.0,22
"Andhra Pradesh, S.P.S. Nellore",2005,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",2005,22,70,800,2.5,20
"Andhra Pradesh, S.P.S. Nellore",2005,20,60,600,1.5,16
"Andhra Pradesh, S.P.S. Nellore",2005,28,65,700,3.0,22
"Andhra Pradesh, S.P.S. Nellore",2006,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",2006,22,70,800,2.5,20
"Andhra Pradesh, S.P.S. Nellore",2006,20,60,600,1.5,16
"Andhra Pradesh, S.P.S. Nellore",2006,28,65,700,3.0,22
"Andhra Pradesh, S.P.S. Nellore",2007,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",2007,22,70,800,2.5,20
"Andhra Pradesh, S.P.S. Nellore",2007,20,60,600,1.5,16
"Andhra Pradesh, S.P.S. Nellore",2007,28,65,700,3.0,22
"Andhra Pradesh, S.P.S. Nellore",2008,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",2008,22,70,800,2.5,20
"Andhra Pradesh, S.P.S. Nellore",2008,20,60,600,1.5,16
"Andhra Pradesh, S.P.S. Nellore",2008,28,65,700,3.0,22
"Andhra Pradesh, S.P.S. Nellore",2009,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",2009,22,70,800,2.5,20
"Andhra Pradesh, S.P.S. Nellore",2009,20,60,600,1.5,16
"Andhra Pradesh, S.P.S. Nellore",2009,28,65,700,3.0,22
"Andhra Pradesh, S.P.S. Nellore",2010,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",2010,22,70,800,2.5,20
"Andhra Pradesh, S.P.S. Nellore",2010,20,60,600,1.5,16
"Andhra Pradesh, S.P.S. Nellore",2010,28,65,700,3.0,22
"Andhra Pradesh, S.P.S. Nellore",2011,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",2011,22,70,800,2.5,20
"Andhra Pradesh, S.P.S. Nellore",2011,20,60,600,1.5,16
"Andhra Pradesh, S.P.S. Nellore",2011,28,65,700,3.0,22
"Andhra Pradesh, S.P.S. Nellore",2012,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",2012,22,70,800,2.5,20
"Andhra Pradesh, S.P.S. Nellore",2012,20,60,600,1.5,16
"Andhra Pradesh, S.P.S. Nellore",2012,28,65,700,3.0,22
"Andhra Pradesh, S.P.S. Nellore",2013,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",2013,22,70,800,2.5,20
"Andhra Pradesh, S.P.S. Nellore",2013,20,60,600,1.5,16
"Andhra Pradesh, S.P.S. Nellore",2013,28,65,700,3.0,22
"Andhra Pradesh, S.P.S. Nellore",2014,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",2014,22,70,800,2.5,20
"Andhra Pradesh, S.P.S. Nellore",2014,20,60,600,1.5,16
"Andhra Pradesh, S.P.S. Nellore",2014,28,65,700,3.0,22
"Andhra Pradesh, S.P.S. Nellore",2015,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",2015,22,70,800,2.5,20
"Andhra Pradesh, S.P.S. Nellore",2015,20,60,600,1.5,16
"Andhra Pradesh, S.P.S. Nellore",2015,28,65,700,3.0,22
"Andhra Pradesh, S.P.S. Nellore",2016,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",2016,22,70,800,2.5,20
"Andhra Pradesh, S.P.S. Nellore",2016,20,60,600,1.5,16
"Andhra Pradesh, S.P.S. Nellore",2016,28,65,700,3.0,22
"Andhra Pradesh, S.P.S. Nellore",2017,25,80,1200,2.0,18
"Andhra Pradesh, S.P.S. Nellore",2017,22,70,800,2.5,20
"Andhra Pradesh, S.P.S. Nellore",2017,20,60,600,1.5,16
"Andhra Pradesh, S.P.S. Nellore",2017,28,65,700,3.0,22
"Andhra Pradesh, Kurnool",1966,25,80,1200,2.0,18
"Andhra Pradesh, Kurnool",1966,22,70,800,2.5,20
"Andhra Pradesh, Kurnool",1966,20,60,600,1.5,16
"Andhra Pradesh, Kurnool",1966,28,65,700,3.0,22
"Andhra Pradesh, Kurnool",1967,25,80,1200,2.0,18
"Andhra Pradesh, Kurnool",1967,22,70,800,2.5,20
"Andhra Pradesh, Kurnool",1967,20,60,600,1.5,16
"Andhra Pradesh, Kurnool",1967,28,65,700,3.0,22
"Andhra Pradesh, Kurnool",1968,25,80,1200,2.0,18
"Andhra Pradesh, Kurnool",1968,20,60,600,1.5,16
"Andhra Pradesh, Kurnool",1968,28,65,700,3.0,22
"Andhra Pradesh, Kurnool",1969,25,80,1200,2.0,18
"Andhra Pradesh, Kurnool",1969,22,70,800,2.5,20
"Andhra Pradesh, Kurnool",1969,20,60,600,1.5,16
"Andhra Pradesh, Kurnool",1969,28,65,700,3.0,22
"Andhra Pradesh, Kurnool",1970,25,80,1200,2.0,18
"Andhra Pradesh, Kurnool",1970,22,70,800,2.5,20
"Andhra Pradesh, Kurnool",1970,20,60,600,1.5,16
"Andhra Pradesh, Kurnool",1970,28,65,700,3.0,22
"Andhra Pradesh, Kurnool",1971,25,80,1200,2.0,18
"Andhra Pradesh, Kurnool",1971,22,70,800,2.5,20
"Andhra Pradesh, Kurnool",1971,20,60,600,1.5,16
"Andhra Pradesh, Kurnool",1971,28,65,700,3.0,22
"Andhra Pradesh, Kurnool",1972,25,80,1200,2.0,18
"Andhra Pradesh, Kurnool",1972,22,70,800,2.5,20
"Andhra Pradesh, Kurnool",1972,20,60,600,1.5,16
"Andhra Pradesh, Kurnool",1972,28,65,700,3.0,22
"Andhra Pradesh, Kurnool",1973,25,80,1200,2.0,18
"Andhra Pradesh, Kurnool",1973,22,70,800,2.5,20
"Andhra Pradesh, Kurnool",1973,20,60,600,1.5,16
"Andhra Pradesh, Kurnool",1973,28,65,700,3.0,22
"Andhra Pradesh, Kurnool",1974,25,80,1200,2.0,18
"Andhra Pradesh, Kurnool",1974,22,70,800,2.5,20
"Andhra Pradesh, Kurnool",1974,20,60,600,1.5,16
"Andhra Pradesh, Kurnool",1974,28,65,700,3.0,22
"Andhra Pradesh, Kurnool",1975,25,80,1200,2.0,18
"Andhra Pradesh, Kurnool",1975,22,70,800,2.5,20
"Andhra Pradesh, Kurnool",1975,20,60,600,1.5,16
"Andhra Pradesh, Kurnool",1975,28,65,700,3.0,22
"Andhra Pradesh, Kurnool",1976,25,80,1200,2.0,18
"Andhra Pradesh, Kurnool",1976,22,70,800,2.5,20
"Andhra Pradesh, Kurnool",1976,20,60,600,1.5,16
"Andhra Pradesh, Kurnool",1976,28,65,700,3.0,22
"Andhra Pradesh, Kurnool",1977,25,80,1200,2.0,18
"Andhra Pradesh, Kurnool",1977,22,70,800,2.5,20
"Andhra Pradesh, Kurnool",1977,20,60,600,1.5,16
"Andhra Pradesh, Kurnool",1977,28,65,700,3.0,22
"Andhra Pradesh, Kurnool",1978,25,80,1200,2.0,18
"Andhra Pradesh, Kurnool",1978,22,70,800,2.5,20
"Andhra Pradesh, Kurnool",1978,20,60,600,1.5,16
"Andhra Pradesh, Kurnool",1978,28,65,700,3.0,22
"Andhra Pradesh, Kurnool",1979,25,80,1200,2.0,18
"Andhra Pradesh, Kurnool",1979,22,70,800,2.5,20
"Andhra Pradesh, Kurnool",1979,20,60,600,1.5,16
"Andhra Pradesh, Kurnool",1979,28,65,700,3.0,22
"Andhra Pradesh, Kurnool",1980,25,80,1200,2.0,18
"Andhra Pradesh, Kurnool",1980,22,70,800,2.5,20
"Andhra Pradesh, Kurnool",1980,20,60,600,1.5,16
"Andhra Pradesh, Kurnool",1980,28,65,700,3.0,22
"Andhra Pradesh, Kurnool",1981,25,80,1200,2.0,18
"Andhra Pradesh, Kurnool",1981,22,70,800,2.5,20
"Andhra Pradesh, Kurnool",1981,20,60,600,1.5,16
"Andhra Pradesh, Kurnool",1981,28,65,700,3.0,22
"Andhra Pradesh, Kurnool",1982,25,80,1200,2.0,18
"Andhra Pradesh, Kurnool",1982,22,70,800,2.5,20
"Andhra Pradesh, Kurnool",1982,20,60,600,1.5,16
"Andhra Pradesh, Kurnool",1982,28,65,700,3.0,22
"Andhra Pradesh, Kurnool",1983,25,80,1200,2.0,18
"Andhra Pradesh, Kurnool",1983,22,70,800,2.5,20
"Andhra Pradesh, Kurnool",1983,20,60,600,1.5,16
"Andhra Pradesh, Kurnool",1983,28,65,700,3.0,22
"Andhra Pradesh, Kurnool",1984,25,80,1200,2.0,18
"Andhra Pradesh, Kurnool",1984,22,70,800,2.5,20
"Andhra Pradesh, Kurnool",1984,20,60,600,1.5,16
"Andhra Pradesh, Kurnool",1984,28,65,700,3.0,22
"Andhra Pradesh, Kurnool",1985,25,80,1200,2.0,18
"Andhra Pradesh, Kurnool",1985,22,70,800,2.5,20
"Andhra Pradesh, Kurnool",1985,20,60,600,1.5,16
"Andhra Pradesh, Kurnool",1985,28,65,700,3.0,22
"Andhra Pradesh, Kurnool",1986,25,80,1200,2.0,18
"Andhra Pradesh, Kurnool",1986,22,70,800,2.5,20
"Andhra Pradesh, Kurnool",1986,20,60,600,1.5,16
"Andhra Pradesh, Kurnool",1986,28,65,700,3.0,22
"Andhra Pradesh, Kurnool",1987,25,80,1200,2.0,18
"Andhra Pradesh, Kurnool",1987,22,70,800,2.5,20
"Andhra Pradesh, Kurnool",1987,20,60,600,1.5,16
"Andhra Pradesh, Kurnool",1987,28,65,700,3.0,22
"Andhra Pradesh, Kurnool",1988,25,80,1200,2.0,18
"Andhra Pradesh, Kurnool",1988,22,70,800,2.5,20
"Andhra Pradesh, Kurnool",1988,20,60,600,1.5,16
"Andhra Pradesh, Kurnool",1988,28,65,700,3.0,22
"Andhra Pradesh, Kurnool",1989,25,80,1200,2.0,18
"Andhra Pradesh, Kurnool",1989,22,70,800,2.5,20
"Andhra Pradesh, Kurnool",1989,20,60,600,1.5,16
"Andhra Pradesh, Kurnool",1989,28,65,700,3.0,22
"Andhra Pradesh, Kurnool",1990,25,80,1200,2.0,18
"Andhra Pradesh, Kurnool",1990,22,70,800,2.5,20
"Andhra Pradesh, Kurnool",1990,20,60,600,1.5,16
"Andhra Pradesh, Kurnool",1990,28,65,700,3.0,22
"Andhra Pradesh, Kurnool",1991,25,80,1200,2.0,18
"Andhra Pradesh, Kurnool",1991,22,70,800,2.5,20
"Andhra Pradesh, Kurnool",1991,20,60,600,1.5,16
"Andhra Pradesh, Kurnool",1991,28,65,700,3.0,22
"Andhra Pradesh, Kurnool",1992,25,80,1200,2.0,18
"Andhra Pradesh, Kurnool",1992,22,70,800,2.5,20
"Andhra Pradesh, Kurnool",1992,20,60,600,1.5,16
"Andhra Pradesh, Kurnool",1992,28,65,700,3.0,22
"Andhra Pradesh, Kurnool",1993,25,80,1200,2.0,18
"Andhra Pradesh, Kurnool",1993,22,70,800,2.5,20
"Andhra Pradesh, Kurnool",1993,20,60,600,1.5,16
"Andhra Pradesh, Kurnool",1993,28,65,700,3.0,22
"Andhra Pradesh, Kurnool",1994,25,80,1200,2.0,18
"Andhra Pradesh, Kurnool",1994,22,70,800,2.5,20
"Andhra Pradesh, Kurnool",1994,20,60,600,1.5,16
